text,label,five_folds,ten_folds,train_test_split 
"Stimmt, es ist hier herrlich. Sage ich als Zugezogener. Der Bus könnte zwar öfter fahren, aber 45 Minuten zur Altstadt braucht man nun wirklich nicht. In 30 Minuten ist man bereits mittendrin.",0.0,3,6,0
"Sind das die gleichen Deppen die Beifall geklatscht haben, als die ersten Flüchtlingsmassen junger Männer kamen?  Na da ist ja wieder alles in Bester Ordnung im politisch korrekten Deutschland! Von solchen Meldungen brauchen wir viel mehr! ",1.0,3,6,0
"Mir fehlen mittlerweile die Worte für derartige Politiker.  Ich kann mir nur vorstellen, daß Seehofer und dieser Herr Müller alles tun, damit die AfD die nächsten Landtagswahlen auch sicher gewinnt und die beiden Herren nach der Wahl wieder sagen können : Wir haben verstanden !",0.0,3,6,0
"Diese Strafen sind zu milde. Der gesamte TuS Asterlagen gehört vom Spielbetrieb ausgeschlossen und aufgelöst. Die ideologische Unterwanderung des Fußballs, der Vereine bringt diese Gewalt hervor. In Sachen Gewalt sind diese ""Migrantenvereine"" überrepräsentiert  sowohl was Ausschreitungen als auch die Strafen angeht. Sie sind das Gegenteil von Integration und fördern Parallelgesellchaften.  ",1.0,3,6,0
Beruehmter schauspieler? Bruno Ganz? Nie etwas von gehoert Das als Eilmeldung wert ?!?!?!,0.0,3,6,0
"Da hilft nur, die AfD zu wählen, damit die Clans nicht noch mehr Nachschub aus ihren Heimatländern bekommen.",1.0,3,6,0
Wir sollten uns neue FReunde suchen und endlich einen friedensvertrag abschließen.,0.0,3,6,0
"Flüchtling muß man sein, dann werden Bürgschaften von der Politik sofort aufgehoben. Für in Not geratene Deutsche - Staatsbürger zählt das natürlich nicht. Zweiklassengesellschaft . Wo steuert dieses Land nur hin. Politiker spalten weiter die Gesellschaft . ",1.0,3,6,0
Bei einer Wahlbeteiligung von 50 Prozent würden diese Parteien bei einer gleichen Wahl also rund 20 Prozent der Sitze erhalten.,0.0,3,6,0
"Hat das der ""Sultan"" nicht wieder prächtig hin bekommen?! Europa und die Türkei? NEVER, I hope so! Und bei der Gelegenheit. Es muss auch endlich Schluss sein mit der  Regel-Doppel-Staatsbürgerschaft für Türken in Deutschland!!!",1.0,3,6,0
"Die Türkei: Das neue, islamische Rom.",0.0,3,6,0
Die haben bestimmt für eine Migrantenrückführung geübt ;-),1.0,3,6,0
"ich kann ihn da komplett verstehen. An seiner Stelle würde ich eine Pause bei der Nationalmannschaft einlegen, bis ein neuer Trainer am Start ist und die Situation neu bewertet. Unter Löw wird er nicht die Nr. 1 werden und ständig nur zur Nationalmanschaft zu reisen, um dann nicht zu spielen, während man bei seiner eigenen Mannschaft permanent Top Leistung abliefert, wer würde da nicht frustriert sein? Also Junge, mache Nägel mit Köpfen und es wird Dir damit besser gehen.",0.0,3,6,0
"An sich mag ich ja die Griechen. Aber es sind auch echte Schlitzohren.  AM sollte ihnen unmissverständlich klar machen, dass wir die Folgekosten des ergaunerten griechischen EU-Beitritts sowie sämtliche Hilfsgelder seit dem EU-Beitritt  gegenrechnen, wenn  sie tatsächlich auf ihren Reparationsforderungen bestehen sollten. Der Schuss könnte für die Griechen dann nach hinten losgehen.",1.0,3,6,0
"Wetten, dass die Grünen bei der nächsten Sonntagsfrage um mindestens einen Prozentpunkt zulegen?!",0.0,3,6,0
"Und da wundern sich die Juden über den zunehmenden Antisemitismus, wenn ihre rechtsradikalen Vertreter weiterhin den Mord an Menschen propagieren.",1.0,3,6,0
"Langsam aber sicher wird dieser unfähigste US-Präsiden aller Zeiten jeden Tag, an dem er noch im Amt ist, unerträglicher!! Nur um seinen nicht nachvollziehbaren, ja dummdreisten Willen zum Bau dieser verd..... Mauer durchzusetzen,  kündigt er sogar den Narionalen Notstand an. Warum steht eigentlich das amerikanische Volk und Senatoren und Parlamentarier nicht mal langsam auf und stellen einen offiziellen Antrag auf Amtsenthebung für diesen wirklich nicht mehr tragbaren ""Poltergeist""?  ",0.0,3,6,0
"In deutschen Gefängnissen sitzen schon mehr als 66 % Kriminelle mit Migrationshintergrund, da muß für die Resolzialisierung  etwas getan werden : ich sterbe bald....",1.0,3,6,0
"Warum bitte sollen sich reiche, privatwirtschaftliche Unternehmen nicht an von ihnen durch ihre Geschäftspraktiken verursachten Kosten beteiligen? ",0.0,3,6,0
Durch das neue Einwanderungsgesetz erhalten wir noch mehr Gefährder.,1.0,3,6,0
Die Wölfe breiten sich aus. Die Schafe können sich nicht schützen.,0.0,3,6,0
Tragen Muslime beim nächsten islamistischen Terroranschlag das christliche Kreuz? ,1.0,3,6,0
"Ich war in der Vergangenheit schon öfter im Pieve essen und es war eigentlich immer ganz lecker. Es handelt sich um eine bodenständige, solide Regionalküche. Was das ganze mit dem Schlagwort Heimat zu tun haben soll, erschließt sich mir jedoch nicht. Zumal Gerichte wie Möhren-Kohlrabi-Pfanne ja nahezu überall in Deutschland bekannt sind. Ich denke, hier zieht der Autor was an den Haaren herbei. Etwas mehr Sachlichkeit bei der Berichterstattung fände ich gut.",0.0,3,6,0
"Die Zahlen bezüglich Mord und Totschlag sind gestiegen. In diesem Zusammenhang sind auch die Zahlen dahingehend gestiegen, dass mehr Deutsche von Ausländern getötet werden. Das Leben steht wohl an erster Stelle. Die Angst der Deutschen ist daher berechtigt.",1.0,3,6,0
"War in Deutschland etwas anderes zu erwarten? Wen wundert es da, dass die SchülerInnen und ihre Eltern die Schule und die Schulpflicht nicht mehr ernst nehmen ? Das Recht zählt nicht mehr, wenn man behauptet, sich als moralisch Überlegener für eine "" gute Sache"" einzusetzen. Was eine gute Sache ist, definiert der "" Gerechte"" allein.",0.0,3,6,0
"Klar wird die IB mißbilligt. Heimatliebe und der Schutz der Identität aller Völker ist den Mächtigen um die UN, Soros und Bilderberger ein Dorn im Fleich. Das Ziel ist der globale Menscheneinheitsbrei.",1.0,3,6,0
"Wem Kuagloggenlaidn auf am Land, Griche und Fliangn aus da Landwirtschoft auf den Nerv gäd, wohnt am falschen Blotz und soiad si daha vom Acka machn! ;-))))",0.0,3,6,0
"Hört sich so an, als würde Polizei, Staatsanwaltschaft und Ämter teils mit den ungeliebten Flüchtlingen zusammenarbeiten. Einige haben möglicherweise auch nur Angst vor den kriminellen Muselmännern. Auf alle Fälle hat der Rechtsstaat gegenüber dieser Ausländer bei uns mehr als versagt, hoffentlich wird die Hydra nicht noch größer.",1.0,3,6,0
An Cerry Ball  „Wo sind eigentlich die jungen FFF‘s ? Ferien ? Im Flieger auf und davon ? Im Billig-Flieger ? „  Ist das jetzt Wissen oder Unterstellung?  „. besser wäre es jetzt: Wassereimer schleppen ... und helfen !  Die Natur braucht Hilfe ! Auch eure Hilfe !“  Wieviele Eimer haben Sie denn geschleppt?  ,0.0,3,6,0
"Jetzt bekommen die Dorfbewohner auf dem Land endlich mehr Messerfachkraefte. Das nenne ich demokratische Gerechtigkeit. Die grossen Waehleranteile der Gruenen sind aber doch in den Staedten. Die werden diese paar netten Auslaender jetzt doch wohl aushalten koennen, nachdem die Partei der Gruenen immer so hatnaeckig danach schreit.",1.0,3,6,0
Mein persönlich Hochachtung. Das hätte ich jetzt nicht erwartet. Danke.,0.0,3,6,0
"Das ist doch nur eine hysterisch-neurotische Nebelkerzenaktion um den deutschen Michel ruhig zu halten. Merkt ihr eigentlich noch nicht,daß ihr jeden Tag aufs Neue eine Glattrasur bekommt?? Es ist unfassbar was in diesem Land abgeht. Als ob sich die Muslime von den Christenhunden was sagen lassen würden ",1.0,3,6,0
"Ich wäre ja noch für eine Grundsteuer wenn ich wüsste daß das Geld der Bundeswehr zugute käme um mein Grundstück zu verteidigen.  Das scheint wohl nicht der Fall. Im Gegenteil. Ich muß mich noch selbst abschotten weil ziemlich viele ""düstere""Gestalten um mein Grundstück herumschleichen.",0.0,3,6,0
"In der Abstimmung fehlt die Option: ""Nein, er hätte einfach weitermachen sollen, als sei nichts geschehen!""  Ich habe immer noch keine Zeile gefunden, die den Rassismus Vorwurf stützt. Nur weil er es als Leid ansieht, das Afrika zuviele Kinder ""produziert"", die dann unter erbärmlichen Umständen leben bzw. sterben müssen, ist er kein Rassist!",1.0,3,6,0
"Und dafür höhere Gebühren??? Ein Witz! Norbert Sinofzik, Rheinstadt Uerdingen",0.0,3,6,0
"War ohne Zweifel ein furchtbares Verbrechen gegen die Polen und die anderen betroffenen Völker Europas und die Juden. Aber wann entschuldigen sich die USA bei den ""Negersklaven"", Frankreich für den Überfall Napoleons auf Europa, Großbritannien und andere Länder bei ihren Ex-Kolonien, Spanien für die Eroberung von Mexico und Peru?   ",1.0,3,6,0
.. aber kein Geld für die Instandhaltung des Freibads.,0.0,3,6,0
Was für eine Moral das eine Entschuldigung nicht reicht ! Aber das ist nun mal so . Einmal Rassist immer Rassist ! Auch wenn er das Ganze Leben etwas anderes gelebt hat. Oh das währe ja auch rassistisch wenigstens so ähnlich oder nicht !,1.0,3,6,0
"Ob das unsere ""polizeibekannten"" intensiv Täter wieder waren die durch Kuscheljustiz immer freigelassen wurden und deshalb weitermachen durften ???",0.0,3,6,0
"Es bleibt dabei!  Thema Nummer eins in Deutschland ist und bleibt der Islam, in all seinen Schattierungen. Burka, Schule Kopftuch, Scharia, Fasten, Antisemitismus , Beschneidungen usw.",1.0,3,6,0
Besser vollautomatisch fahrende Busse - da streikt dann kein Fahrer. Wie viel würden die Fahrgäste denn gerne extra zahlen?,0.0,3,6,0
"Also im Koran steht...dem Täter, ein Mann (oder Junge) passiert nichts. Das Opfer, eine Frau (oder Mädchen) wird von der Familie/ Gemeinschaft verstoßen und trägt die volle Schuld an der Tat. Willkommen in Deutschland 2019",1.0,3,6,0
"Ja wer wundert sich denn ernsthaft, dass bei einem so großen Logistikzentrum - egal wer der Betreiber ist - mehr LKWs unterwegs sind? Das war doch allen Verantwortlichen klar, oder???",0.0,3,6,0
"Nicht Deutschland muss noch mehr für Afrika tun, sondern Afrika selbst, nämlich mehr Kondome benutzen.",1.0,3,6,0
Eine weise Entscheidung.,0.0,3,6,0
"""Ohne eine zeitnahe und bedarfsorientierte Versorgung sei die Gefahr einer stetigen Verschlechterung der psychischen Gesundheit von Flüchtlingen als sehr hoch einzustufen.""  Ich möchte nicht wissen, was das den Steuerzahler wieder kostet.  Aber wenigstens liefert die Untersuchung schon vorab die Erklärung, wenn es mal wieder zu einem ""bedauerlichen Einzelfall"" kommt.",1.0,3,6,0
Muslimischen und jüdischen Feiertagen sind mir völlig egal!,0.0,3,6,0
Zurück in die Türkei die ganze Sippe und schluss. Dortige Polizei weiss wie man solches Pack behandeln muss.,1.0,3,6,0
Man kann das auch anders lösen. Nur hier ist wieder Geld und Politik im Gespräch. Jedes Haus kann sich seinen Strom selber erzeugen.,0.0,3,6,0
"Schade, dass man diesen Nestbeschmutzer nicht abschieben kann. Mit seinem Profil passt er eigentlich ideal in den Staatsdienst der ungarischen autoritären Scheindemokratie.",1.0,3,6,0
"Da Herr Reul erst seit etwa 1,5 Jahren im Amt ist, sehe ich ihn durch diesen Skandal nicht wirklich belastet. Den Schuh müssen sich schon seine Vorgänger anziehen. (Deshalb finde ich die Kritik der Grünen-Politikerin schon eine Frechheit.)  Im Übrigen wünsche ich Herrn Reul viel Glück und Erfolg bei der Aufklärung der Defizite in der Arbeitsweise der Beamten vor Ort.  ",0.0,3,6,0
Syrien ist ja sooooo gefährlich! Werden die jetzt s o f o r t nach dem Urteilsspruch ausgewiesen und dorthin verbracht oder ist das ZU GEFÄHRLICH FÜR DIESE VERBRECHER?! Werden deutsche Frauen jetzt beim Prozess für die härtest mögliche Strafen vor dem Gericht demonstrieren?!?!,1.0,3,6,0
"Wer keinen ""Dreck am Stecken"" hat, für den sollte das erweiterte Führungszeugnis eine reine Formalie sein. Das Zeugnis kann ja auch in anderen Lebensbereichen von Nutzen sein. Schade, wenn das jemandem die paar Euro Gebühren nicht wert sind!",0.0,3,6,0
"Ich dachte, wir hätten kein Integrationsproblem.   Ach ja, nicht vergessen, täglich kommen immer noch 500, die keine Probleme machen werden.",1.0,3,6,0
"5 Vögel eine Katastrophe? Für jedes einzelne Tier dramatisch, da fühle ich mit. Aber zu Katastrophen sollten wir eher über Katastrophen  in Afrika berichten und nicht über sowas. ",0.0,3,6,0
"Unsere ehemals fortschrittliche Kultur entwickelt sich in großen Schritten zurück. Es dauert wohl nicht mehr lange, bis bei uns nach iranischem Vorbild Sittenwächter auf Mopeds durch die Straßen patroullieren und jede Frau, die sich nicht sittsam bedeckt hat, mit Stöcken verprügeln",1.0,3,6,0
"Merkel erteilt Gerüchten? Sie hat die alte Regel: ""An der Spitze ist man immer alleine""  nicht zu Ende gelesen und verstanden.  Es folgt: und wenn Ich absteigen muss warten die Wölfe und Hyänen  schon auf mich. ",0.0,3,6,0
NRW muss abgeschafft werden und Islamunterricht auch.,1.0,3,6,0
"""Neue Details: Strache-Vertrauter hatte über Monate Kontakt zu vermeintlicher Oligarchin"" Wir warten auf das nächste Filmchen. Vielleicht wird ja 'ne Serie draus :-) Läuft! Ich freue mich schon auf Meuthen um 21:45 Uhr bei Anne Will.  aber ... m8 nix!",0.0,3,6,0
Leider wieder nur ein Einzelfall. Der aber auch belegt das nach 50 Jahren nur gebrochen unsere Sprache gesprochen wird und von Integration keine Spur ist sondern von das Leben in parallel Gesellschaften bestätigt.,1.0,3,6,0
"Es gibt eine vernünftige Regelung.   Homöopathische Mittel werden nur noch zu  0,000001 Prozent  von der Krankenkasse erstattet.  Dafür haben alle Globulianbeter sicherlich Verständnis. Weil es ist ja der Geist der Erstattung noch drin!!  ",0.0,3,6,0
"Eine Beschreibung des Täters ist offensichtlich überflüssig, da es sich um die übliche Tätergruppe handelt!?",1.0,3,6,0
"Puh, wer meint, dass das nichts mit Misstrauen oder einem gläsernen Menschen zu tun hat, der kann ja gerne hier seinen Kontostand regelmäßig posten. Dann müssen die Behörden nicht unnötige Anträge stellen.  Was im Artikel fehlt ist, ob die Personen über die Kontoabfrage informiert wurden.",0.0,3,6,0
"Nur mal zur Klarstellung:  Laut WDR 2 wurde der ""unschuldig inhaftierte""Syrer festgenommen, weil er an einem Baggersee in Geldern Frauen belästigt hat.  Man sollte jetzt nicht so tun, als wäre der so einfach auf der Straße festgenommen worden weil er anders aussieht. Aber das deutsche Journalistinnen bei der me too-Debatte eifrig dabei sind, bei dem steinzeitlichen Frauenbild anderer Kulturen jedoch beide Augen zudrücken mutet schon etwas seltsam an.",1.0,3,6,0
"Allein dieses gezeigte Bild spricht doch wohl für sich. Auch wenn es scheinbar eine Einbahnstrasse ist, sollte man gewisse Regeln einhalten.  ",0.0,3,6,0
"Es war ein großer Fehler, dass Bush sr. die ""Einheit"" abgenickt hat. Ohne die ""Einheit"" wäre den Westdeutschen sowohl der Euro als auch NSU und die AfD erspart geblieben.  Unter Helmut Schmidt, wirtschaftlich um ein Vielfaches kompetenter als Kohl, hätte es keine ""Einheit"" gegeben. So aber ist das westdeutsche Sozialsystem von 17 Millionen kulturfremden Wirtschaftsflüchtlingen geflutet worden. Die Folgen spüren wir bis heute.",1.0,3,6,0
Trifft es genau auf den Punkt.,0.0,3,6,0
Was hat Merkels Afrikabeauftragter den zu den Bluttaten von Voerde und Frankfurt gesagt? ,1.0,3,6,0
Als Vorsitzenden unbedingt den Ralle (Stegner) inthronisieren.  Und als Generalsekretär ist der Kevin erste Wahl. Dann schafft es die SPD in zwei Wochen unter 10% - wetten ???,0.0,3,6,0
"Wie soll das auf ewig alles bezahlt werden. Millionen  Flüchtlinge werden diesen Staat ausbluten lassen. Und wenn kein Geld mehr da ist , was kommt dann? Bürgerkrieg ?",1.0,3,6,0
Eine Mogelpackung. Im Kern läuft immer noch Android.,0.0,3,6,0
"So einfach ""die Politiker sind Schuld"" ist es nicht.  Solange die Geldwaschmaschinen (z.B. Shishabars, Dönerläden, Orientfriseure und Autohändler) von allen gerne genutzt werden weil es ja so schön billig ist wird der Sumpf bestimmt nicht ausgetrocknet. ",1.0,3,6,0
"Das ist , meiner Meinung nach, alles Augenwischerei. Solange Obst und Gemüse, und was sonst noch alles, in Folie eingeschweißt ist, kann ich solchen Aktivismus nicht verstehen. Die kleinen Plastiktüten kann man schön mehrfach verwenden. Und mit einem Netz kann ich nix anfangen.  Ist einfach nur (sorry) blöde.  Der ""kleine"" Endverbraucher muss wieder herhalten. Sorgt endlich für ""vernünftige"" Lösungen. ",0.0,3,6,0
"Wie schön wäre es auch hier dieses Verbot zu erlassen *seufz*  Ich erschrecke mich jedes mal fast zu Tode, wenn ich so eine Person sehe. Meinem Kind zeige ich dann ganz schnell etwas anderes, damit es keine Furcht bekommt. Und als ich es dann doch erklären mußte, verwies ich auf die unterschiedlich weit entwickelten Kulturen und das wir Christen einfach einen Vorsprung von ca. 800 Jahren haben.",1.0,3,6,0
"8facher Mordversuch und nicht lebenslang?  Was ist mit Sicherheitsverwahrung oder besondere schwere der Schuld? (wegen der besonderen Grausamkeit des Feuertodes?)  Brandstiftung mit Todesfolge (ohne Mordmerkmal) gibt schon 10Jahre bis lebenslang, selbst wenn der Tod nur leichtfertig in Kauf genommen wurde und nicht primäres Ziel der Tat war..  Unglaublich diese Urteile....",0.0,3,6,0
"Zitat: ""... beide waren Deutsch-Albaner ..."" Der Fall dürfte theoretisch schnell zu lösen sein. Von wegen verletze Ehre und so.",1.0,3,6,0
6 Meter lange Felsnägel??? So kann man natürlich für die Zukunft so einen Felsen auch porös machen. ,0.0,3,6,0
"Wer für diese Gruselmusik und antideutsche Agitation auch noch Geld ausgibt, muß sich nicht wundern, dass es mit diesem Land kontinuierlich den Bach runtergeht.",1.0,3,6,0
"Was war das heute Vormittag für ein angenehmer, frühlingshaft warmer Wind! Wie schön, dass die Saison jetzt endlich vorbei ist und es vorwärts geht mit den Jahreszeiten. Die Wintersaison ist nun endlich vorbei. ",0.0,3,6,0
"""Kriminelle Flüchtlinge dürfen mitunter nicht abgeschoben werden""  Armes Deutschland - gefangen in unsinnigen Gesetzes, unfähig diese zu ändern.  Bedauernswert...",1.0,3,6,0
Wurde Ungarn nicht wegen vergleichbarer Verordnungen kürzlich von unserer Politik und unseren Medien an den Pranger gestellt?  https://www.zeit.de/gesellschaft/zeitgeschehen/2018-10/ungarn-obdachlose-gesetz-strasse-vetreibung-menschenrechte,0.0,3,6,0
Haben die Täter einen Migrationshintergrund? Die Angabe der Wohnorte ist insofern sehr unergiebig.,1.0,3,6,0
"Könnte es evtl. daran liegen, dass sich bislang nur wenige Ostdeutsche für diese Posten eigneten?",0.0,3,6,0
"Diese ganzen arabischen Macho-Spacken ohne Erziehung und Eingliederung sollte man jeglichen Eintritt in öffentliche Einrichtungen verbieten. Nur so kann man sich unbehelligt im Freien bewegen.  Und jedem, der jetzt seinen gegenteiligen Senf dazu gibt wünsche ich persönlich am eigenen Leib diese Freibad-Situation....bitte ihren Töchter in den Bauch hauen und selber eins auf die 12 bekommen!  Arabisch!",1.0,3,6,0
"Warum werden denn seit Jahrzehnten in Deutschland die Bahnhöfe den Graffitischmierern und Vandalen überlassen? Anstatt ständig auf der Bahn rumzuhacken, sollte die Redakteure mal den Mut fassen, und das asoziale Verhalten einiger Mitbürger und die Kosten für die Beseitigung der Schäden öffentlich anzuprangern. ",0.0,3,6,0
Über importierten Antisemitismus darf man hier wohl nicht schreiben?,1.0,3,6,0
"Für mich erstmal die beste Nachricht des Tages! Jetzt noch alles dafür geben das Benito bleibt, dann habe ich erstmal keine Sorgen mehr! Super Fortuna!",0.0,3,6,0
"Dazu muss doch erst einmal die Frage erlaubt sein, was ist Sexistisch? Wer legt das fest, das normale Leben, oder verhärmte, prüde Bio Tanten? Was bitte ist an einer jungen, hübschen Frau Sexistisch, nur weil knappe Kleidung, oder in Unterwäsche gezeigt werden. Man kann das auch alles auf Muslimisch machen, von Kopf bis Fuß in schwarze Kleidung gehüllt. Man kann sich auch in Probleme hinein steigern wenn man keine hat.",1.0,3,6,0
"Ein nackter Busen ist für Facebook vollkommen unakzeptabel. Aber brutale Videos aus dem arabischen Raum wo Tiere unter dem Vorwand des religösen Schächtens bestialisch getötet werden, dürfen gezeigt werden.  Unverständlich!",0.0,3,6,0
"Irren ist menschlich.... Das gilt auch für Stauffenberg - 'wenn' er erst für Adolf und später gegen ihn war. Das gilt aber auch für die, die glauben er wäre ein Held.  Ich glaube eher er war ein Feigling.  Wäre er ein Held gewesen, hätte er die Knarre gezogen und dem dämlichen Adolf die Kugel gegeben. DAS wäre mutig und heldenhaft gewesen. Und nicht die Aktentasche dahin stellen, sich verkrümeln und Tod und Verderben anderer in kauf zu nehmen.",1.0,3,6,0
"Hm, ich kann mir nicht vorstellen, dass Fortuna 12 Mio. für ein Talent ausgeben will oder kann. Im Kicker wird von 300.000 € Leihe und einer Kaufoption von 5 Mio. berichtet?!",0.0,3,6,0
"ich würde mich freuen, wenn die Justiz mit ähnlicher Härte und Konsequenz gegen kriminelle Mehrfachtäter mit Migrationshintergrund vorgehen würde. Da spielt es offensichtlich keine Rolle wenn mehrfach Vorbestrafte Nafris wiederholt straffällig werden, die laufen alle frei rum und halten sich den Bauch vor Lachen über unsere ""Justiz""",1.0,3,6,0
"Bei Ministerin Julia Klöckner wird es auch kein festes Datum geben, vielleicht 2013. Sie ist ja auch mit ihrer Lebensmittelampel beschäftigt. Es ist an der Zeit, dass Frau Klöckner ersetzt wird. Bekannt ist die Nähe zur Lebensmittelindustrie und zur Agrarwirtschaft.",0.0,3,6,0
"Klar, wir müssen ja auch mittlerweile Millionen „Fachkräfte“ mit durchfüttern. ",1.0,3,6,0
er kam und hat fortuna in relativ kurzer zeit saniert und schwarze zahlen geschrieben.....mag verstehen wer will da wird sich wohl jemand ganz oben wiedermal die nase gerieben haben......schuld bekommt der schäfer zb für die funkelsache wird er wohl kaum alleine gewesen sein.....kaum geht es dem verein ein wenig besser muss unbedingt wieder unruhe rein......unglaublich wirklich,0.0,3,6,0
"warum marschiert dieses quere Bündnis nicht gegen Kurde- und Türkendemos? Gegen Linksaktivisten geht ja nicht, dann müssten sie gegen sich selber demonstrieren.",1.0,3,6,0
Daumen nach oben für die Kontrollen! Anders lernen es die Leute nicht,0.0,3,6,0
"Nun ja, in den USA ist die 'German Angst' schon soweit gediehen, das sich die Angsthasen zu 'Deutschen' Vereinigungen zusammenschließen- nach dem Motto""Wer (außer mir) hat Angst vor'm schwarzen Mann', und das dann mit Hakenkreuzen dekorieren. In Deutschland müßte es jetzt eigentlich 'Vollhonk Angst' heißen... Oder aber Mehmet Scholl zitieren: Gott, Krieg und Oliver Kahn!",1.0,3,6,0
"Der Kultursommer in Reiters Scheune wird seit Jahren von der BürgerStiftung finanziell unterstützt. Ebenso wie viele weitere Projekte in Rommerskirchen. Trotzdem ist es durchaus sinnvoll, an bewährten Konzepten festzuhalten - was für den Azubi-Wettbewerb genauso gilt wie beispielsweise für die Obst- und Gemüselieferungen an die Rommerskirchener Grundschulen in den Wintermonaten. Man kann das Eine tun, ohne das Andere zu lassen!",0.0,3,6,0
"Kann ich alles unterschreiben. Ist Gauland eigentlich der einzige Politiker, der die weltweite Unterdrückung aller anderen Religionen durch den Islam kritisiert? Weshalb sorgen sich unsere Regierungsparteien nicht darum? Der Anteil der Muslime in Deutschland steigt und steigt. Wollen wir hier die Scharia in zwei, drei Generationen?",1.0,3,6,0
"Ich stelle mal folgende Vermutung an, so wie es auch bei Tätern mit Migrationshintergrund hier immer dargestellt wird......Einzeltäter, verwirrt, traumatisiert, hat nix mit den Rechtsextremen zu tun!",0.0,3,6,0
Dann fehlt ja nur noch der Ruf des Muezins zur weiteren Bereicherung und die Einführungder Scharia.  Schön bunt - hoffentlich weiß die Mehrzahl der Einwohnen von Mohnheim wohin das führen wird!?,1.0,3,6,0
"warum Frau Merkel unseren alten Gesundheitsminister Hermann Gröhe durch diesen Herrn? Spahn ersetzt hat, ist mir schleierhaft. Hat sie sich von diesem süßen Getue verwirren lassen? Sie hat diesem Typ die Tore geöffnet: Minister ohne Ahnung zu werden und die Ehe für alle ermöglichen.  Armes Deutschland",0.0,3,6,0
"Liebe Leute, der Forist Vollhonk meint Deutsche, nicht Eingebürgerte. Deutsche sind Menschen, die Erdogan NICHT zu ihrer Hochzeit einladen würden. Ist doch nicht so schwer, oder?",1.0,3,6,0
"renaissance ....... Interessant,  ist das für alles und jedes viel Geld da ist nur nicht für dringend notwendige und Ausreichende Sicherheitsorgane. Wer nicht tun ist auch Schuld. ",0.0,3,6,0
Danke an die MAGS Ihr seid Fleißige Leute.  Aber die Neubürger vermüllen unsere Städte.,1.0,3,6,0
"Schade, also muss dann der Wähler halt entscheiden was für Ihn persönlciu gut ist.  Nachdem die SPD sich durch Idiologische  Fehler und  Ausbeutung und Bevordmundung von leistungsfähigen Bürgern und Rentnern auf die 5% Hürde zubewegt geht die CDU jetzt den selben Weg mit AKK.   Gut das wir demokratisch alternativen zu diesen Systemparteien haben. ",0.0,3,6,0
Es sind nicht die Ausländer sondern Menschen die sich nicht in das Gesellschaftliche Leben in Europa eingliedern wollen da ist es doch ein hohn wenn Ich die Werbung von der CDU höre für sichere EU Grenzen wer hat den die nicht gesellschaftsfähigen 2015 mit rein gelassen Sie Frau Merkel und kein System gegen das Ausbeuten des Sozialhilfe weil viele doppelt und dreifach die Hände aufmacht und der Rentner Flaschen sammeln geht,1.0,3,6,0
Das Sommerloch wirft einen überdimensionalen Schatten auf das Ozonloch.,0.0,3,6,0
"Erkennungsdienstlich behandeln, MPU, alles viel zu umständlich ... rechts ran, aussteigen Führerschein und Fahrzeugschlüssel kassieren und ab  zu Fuß zur Moschee ... das verdirbt garantiert die Laune und kratzt am Machogehabe ... ",1.0,3,6,0
"Es ist schon schlimm genug, dass es solange gedauert hat, das unsere Justiz tätig geworden ist. Noch schlimmer aber ist, die Begründung des Gerichts:   „Damit dürfte es sich nicht lediglich um eine Kritik am Staat Israel und dessen Politik handeln, sondern um eine gegen die jüdische Bevölkerung als solche gerichtete Aussage“, hieß es in der OVG-Entscheidung.",0.0,3,6,0
"Auch wenn es dem einen oder anderen missfallen mag: Ich kann mir beim besten Willen nicht vorstellen, dass dies der Hochzeitskorso eines Deutschstämmigen Hochzeitspaares gewesen sein soll! Übrigens, ein sehr, sehr schwacher Artikel.",1.0,3,6,0
Es ist schon faszinierend wie weiterhin die Mär von der Spritknappheit aufgrund Niedrigwasser aufrecht erhalten wird. Ohne nun lange auf andere Transportmöglichkeiten einzugehen stelle ich einfach folgende Frage: Wieso gibt es diesen Mangel weder in Luxemburg noch in Österreich? Kommt Benzin dort einfach so durch die Luft???,0.0,3,6,0
"Leider ein sind Schwimmbäder mittlerweile weitere Angsträume geworden, die Einheimische wohl bald meiden werden.  Aber unser Land ändert sich bekanntlich nur zum Vorteil. Aber für wen ?",1.0,3,6,0
"Manchmal schäme ich mich einfach, in diesem Lnd zu wohnen.",0.0,3,6,0
"Was für ein Clan war es diesmal, Türken, Libanesen oder sonstiges, die sich hier in Deutschland nicht benehmen können.",1.0,3,6,0
"Wenn der Impfstoff dann da ist, hoffe ich doch sehr, dass die ganzen Corona-Hysteriker vornean stehen, um ihn für die Allgemeinheit zu testen. Wobei... wenn wir erstmal alle unter Androhung von Repressalien zwangsgeimpft werden, ist das eigentlich auch egal.",0.0,3,6,0
"Soll heißen ""Ey Alder, bin isch Farid Bäng ey. Krasser Hip Hopper und Supastar ey, hat schaise doitsche Flugärsche zu warten bis isch an Bord komme wann isch will, ey""",1.0,3,6,0
"Bitte für gutes Wetter am Wochenende streiken! Und Mitte Oktober habe ich Urlaub, bitte dann 24-26 Grad, Sonne.",0.0,3,6,0
